makam,usul,count,shapeh_mean,shapeh_max,shapeh_median,time_mean,time_max,avg_rank,best_rank,top_k_count
Hicaz-Uzzâl Şarkı,Nîmsofyan,42,31.222621962871585,41.50611205844097,32.499955482618276,,,2283.8571428571427,1733,0
Isfahân Küpe,Düyek (8/4),42,27.65704492568667,31.62591794841113,27.71696240453693,,,2285.8809523809523,607,0
Uşşak Oyunhavası,Aksak,42,30.82029978021811,37.82359577932483,31.83914587883011,,,2285.9761904761904,1906,0
Rahatülervah Küpe,Ağırevfer,42,27.837654605898898,33.9292672225285,28.227328900114397,,,2287.2380952380954,19,0
Nişâburek Şarkı,Sofyan,42,27.77585925669506,33.8541168962339,28.429869809807503,,,2287.309523809524,144,0
Rast Seyir,Düyek,42,27.93787025318366,35.17152582791645,28.404592484326322,,,2287.6190476190477,42,0
Nikrîz Türkü,Oynak,42,31.293207620995865,39.39069522616965,31.767929464523576,,,2289.4523809523807,2025,0
Karcığar Seyir,Sofyan,42,29.775296743539112,36.7015376659786,30.257071853190936,,,2290.3809523809523,1607,0
Bûselik Beste,Hafîf,42,28.718141445271975,36.124964208025084,29.22859212533815,,,2290.404761904762,953,0
Hüseynîaşîrân Şarkı,Curcuna,42,28.450400802282925,33.898297370411676,28.090847867368122,,,2292.285714285714,944,0
Hisar Seyir,Devr-i Hindî,42,27.717466290421022,31.264347061781578,27.98578292897305,,,2293.3333333333335,588,0
Nevrûz Türkü,K. Curcuna,42,27.504798549774637,31.476375159728367,28.11336262220911,,,2296.809523809524,524,0
Zâvil Seyir,Sofyan,42,28.932465639534502,34.232937734072394,29.366341013115893,,,2297.214285714286,386,0
Ferahnâk Seyir,Düyek,42,29.55261939256516,37.08629605412173,30.829108099599267,,,2300.2380952380954,973,0
Acemaşîrân Zeybek,Ağıraksak,42,30.29637610536234,40.509032398681974,31.346585623663593,,,2300.785714285714,1011,0
Şedarabân Şarkı,[Serbest],42,31.90779268202757,96.83114307815255,25.391824899248267,,,2301.4523809523807,501,0
Hicaz-Uzzâl Zeybek,Ağıraksak,84,30.254738464028556,42.45132148957291,29.096691396962555,,,2301.7261904761904,1436,0
Tarz-ı-Nevîn Seyir,Sofyan,42,26.87523429709988,30.88247767364272,27.42715674249579,,,2301.785714285714,153,0
Uşşak Şarkı,Semâî (3/8),42,27.478111592000587,31.68511751876498,27.855014366649428,,,2304.809523809524,428,0
Şehnâz Küpe,Düyek (8/4),42,27.580946998164965,34.456516846089514,28.16677920660766,,,2304.9761904761904,401,0
Hicaz-Hümâyûn Oyunhavası,Nîmsofyan,42,30.825499427362313,38.93957103763248,31.905155896309402,,,2306.5238095238096,1998,0
Arazbârbûselik Küpe,Aksak (9/4),42,29.02835324761168,35.62569856675398,29.747011993338777,,,2307.595238095238,1351,0
Ferahnâk Küpe,Ağırevfer,42,27.604497981980447,32.01031093788507,28.271021463788497,,,2309.5476190476193,282,0
Hisarbûselik Küpe,Aksak (9/4),42,27.7810101127889,33.803499564798074,28.086749062998148,,,2309.8571428571427,576,0
Hüseynîaşîrân Seyir,Sofyan,42,27.60146089596581,33.724278569118745,27.96742502916779,,,2313.404761904762,362,0
Gerdâniye Türkü,Türkaksağı,84,28.799943779210604,41.604874404001244,30.56687935290958,,,2313.75,54,0
Dilkeşîde Küpe,Yürüksemâî II,42,28.165145393259934,34.689517260635384,29.113102996838904,,,2314.8809523809523,867,0
Müstear Seyir,Sofyan,42,27.65522103583824,33.71070824661347,27.69627535531994,,,2316.5238095238096,618,0
Acemaşîrân Küpe,Aksaksemâî,42,26.21813001490425,31.826132913943983,26.47206480876045,,,2317.309523809524,146,0
Şevkâver Küpe,Aksaksemâî,42,28.547533031558057,36.105105894386256,28.832031645091764,,,2319.595238095238,1058,0
Şedarabân Küpe,Yürüksemâî II,42,26.683685144449658,30.92351985047858,27.005149770717672,,,2322.7619047619046,351,0
Rast Kâr,Düyek,42,29.068923031431204,36.27800000854733,29.832720061882725,,,2323.404761904762,1221,0
Sûzinâk-Zirgüle Seyir,Sofyan,42,26.77710567554728,33.558375464583385,26.617406225025746,,,2324.5238095238096,20,0
Hicaz Şarkı,Raksaksağı,42,28.65902570326779,37.572799096261534,29.34070256263417,,,2325.2380952380954,830,0
Sabâ Türkü,Düyek,42,29.374552341688894,37.57539962363224,30.5989411273653,,,2328.214285714286,1165,0
Nikrîz Türkü,Evfer,42,29.550354416019122,37.793904466411085,30.3344085171367,,,2332.214285714286,1196,0
Nihâvent Marş,Sofyan,84,29.599769608558397,42.17763503724499,29.316241864003313,,,2332.559523809524,1120,0
Nişâbur Seyir,Sofyan,42,26.28953369051706,30.014088148689478,26.944049842372852,,,2334.690476190476,460,0
Beyâtî Küpe,Düyek (8/4),42,26.108100057165405,29.807774657999666,27.008187280707375,,,2334.9761904761904,140,0
Uşşak Türkü,Düyek,42,30.046845462717226,38.89715843771768,31.15207351279892,,,2336.309523809524,2068,0
Nihâvent Türkü,Nîmsofyan,42,27.406919937837795,34.002099795861085,27.40295958676473,,,2336.3333333333335,411,0
Şehnâz İlâhî,Düyek,42,27.640231193941595,33.23543213200507,27.936136432597834,,,2337,1121,0
Sûzidil Seyir,Sofyan,42,28.175512567197504,33.7670337748033,29.001647499262795,,,2341.309523809524,790,0
Karcığar Zeybek,Oynak (9/4),42,28.78116652566952,33.84108648053415,29.73271977697148,,,2343.0714285714284,1690,0
Nihâvent Türkü,Âzerî Yürüksemâî,42,28.03936647475181,35.470292304689764,28.762513657932715,,,2343.7619047619046,1456,0
Dilkeşhâveran Küpe,Ağırevfer,42,27.717859213551357,34.89458568919317,28.261876881304552,,,2345.2619047619046,1089,0
Rast Kâr,Darb-ı Türkî,42,27.72471500904966,32.1702686570566,27.94540174622101,,,2345.4761904761904,1149,0
Hüzzam Türkü,Nîmsofyan,126,27.457618825116924,44.957314597569955,26.844576287122152,,,2347.4920634920636,174,0
Pençgâh Seyir,Sofyan,42,26.161130027182566,30.527475415721124,26.70408406021314,,,2350.4761904761904,585,0
Beyâtîbûselik Küpe,Ağıraksak,42,27.077982835861345,33.06605667169535,27.496776941563276,,,2351.6428571428573,776,0
Gerdâniye Türkü,Dolap,42,29.801413403975037,38.70617744557125,30.741465127576127,,,2352.0238095238096,1959,0
Beste-Isfahan Küpe,Ağırevfer,42,26.762464069809226,31.342820877726066,27.44445726545038,,,2354.6428571428573,910,0
Acemaşîrân Seyir,Sofyan,84,27.219167481885922,35.74206771485512,27.59748914844304,,,2355.4285714285716,851,0
Segâh Zeybek,Ağıraksak,42,28.497314236682417,34.710409802086396,29.50650309912205,,,2355.8809523809523,1169,0
Nevâ Küpe,Düyek (8/4),42,27.523402779092102,32.06032781887623,28.45810914379898,,,2357.095238095238,908,0
Eviç Kârçe,Nîmhafîf,42,28.61311259563436,35.1268303766669,29.90259881790325,,,2358.4761904761904,1663,0
Beyâtî-Arabân Seyir,Düyek,42,26.882883706082033,31.904205717313918,27.07687795684449,,,2358.8571428571427,464,0
Gülzâr Küpe,Yürüksemâî II,42,26.916324688380026,32.25342427700211,27.60372015732799,,,2361.1428571428573,667,0
Hisar Küpe,Düyek (8/4),42,26.43048915258102,32.013182843214764,26.51987469603531,,,2361.6190476190477,543,0
Acemkürdî Fantezi,Nîmsofyan,42,25.393321293798234,30.430764431110603,25.482460863879382,,,2364.1428571428573,675,0
Nevâ Seyir,Sofyan,84,25.293854725656583,41.691636288005355,18.854412135509484,,,2366.6071428571427,72,0
Pesendîde Seyir,Sofyan,42,26.4895975174191,31.417139975469144,27.026615339906236,,,2369.1428571428573,625,0
Rast Şarkı,Yürüksemâî II,42,29.475434036840237,43.115659006827876,33.20256049734107,,,2370.1428571428573,1967,0
Hicaz Seyir,Semâî,42,27.496201980499453,34.76774320379843,27.828787218311817,,,2372.4285714285716,809,0
Segâh Türkü,2+2+3,42,29.257677560926396,39.1829756984955,30.536734674980373,,,2373.7380952380954,2061,0
Dügâh Türkü,Evfer,42,26.880416527348462,32.012914314368224,27.359935496094586,,,2375.9285714285716,676,0
Dügâh-Mâye Küpe,Düyek (8/4),42,27.221239600654833,33.23901987683287,27.825197336649694,,,2377.1428571428573,1498,0
Hicazkâr Türkü,Tek Vuruş,42,28.768554149382897,37.43869422328207,29.277799858399106,,,2379.1666666666665,1944,0
Şevkutarab Küpe,Aksaksemâî,42,27.18434568064041,31.54024371307728,28.076881874374088,,,2379.5476190476193,1082,0
Karcığar Türkü,Oynak,42,26.165423436106924,31.091488561525868,26.454946985140452,,,2379.6190476190477,1022,0
Muhayyerkürdî Küpe,Müsemmen,42,25.92270622537171,30.960819005859193,25.816808837376932,,,2379.6666666666665,932,0
Sûzidil Küpe,Aksaksemâî,42,26.3499946884404,31.652980955107964,26.72599515935798,,,2381.0238095238096,916,0
Sabâ Küpe,Düyek (8/4),42,26.715549312607532,32.10426967988798,27.50239076146803,,,2381.0238095238096,1073,0
Sûzidil Seyir,Aksak,42,25.865112469052363,31.42033098139103,25.79069814650991,,,2382.3809523809523,134,0
Çargâh(Yeni) Türkü,K. Curcuna,42,24.94041754624533,28.561283696096567,24.73251998296231,,,2383.2380952380954,260,0
Hüzzam-ı-Cedîd İlâhî,Düyek,42,27.874997193285072,33.75676984727333,28.79789215539628,,,2386.785714285714,2003,0
Sabâbûselik Küpe,Aksak (9/4),42,26.332776297935215,33.31895671201029,26.89319532232721,,,2390.4761904761904,958,0
Hüseynî Aranağme,Düyek,42,25.00595549292935,29.444284894148353,25.227364870158823,,,2390.7380952380954,389,0
Şevk`efzâ Seyir,Sofyan,84,25.461279324065714,32.48437760426683,25.6209896961849,,,2392.904761904762,367,0
Sultânîyegâh Seyir,Sofyan,84,25.119681326096316,35.050966347708524,25.199851703698002,,,2393.940476190476,155,0
Sabâ-Zemzeme Küpe,Müsemmen,42,25.08522463521694,29.11572382413568,25.055736830333927,,,2394.7380952380954,371,0
Şevk-ı-Cedîd Küpe,Müsemmen,42,25.016789717797447,28.98778514273341,25.835013241250017,,,2394.809523809524,653,0
Hüzzam Küpe,Darb,42,27.349100949005432,32.35820181118078,28.119860735384407,,,2397.214285714286,1611,0
Acemaşîrân Yürüksemâî,Yürüksemâî II,42,24.143116734309345,31.07455130040614,23.78266614242998,,,2397.595238095238,127,0
Bend-i-Hisar Küpe,Yürüksemâî II,42,25.110542102657185,30.581197567427807,25.030542485252283,,,2401.9523809523807,376,0
Sûzidilârâ Seyir,Sofyan,84,26.342290298371942,33.48175285944046,26.366203187302077,,,2402.3928571428573,135,0
Karcığar Küpe,Düyek (8/4),42,24.906427821501477,29.698477719228517,25.044402348808283,,,2404.9523809523807,398,0
Hicaz-Zirgüle Küpe,Düyek (8/4),42,26.25329888213717,31.24669324888564,26.28177258954404,,,2406.1190476190477,1378,0
Sazkâr Seyir,Sofyan,42,26.782243846307207,31.946276423737096,27.552822544456838,,,2408.190476190476,1519,0
Beyâtî Seyir,Sofyan,84,25.836162976828643,37.59060177528194,25.026816202332565,,,2409.035714285714,77,0
Acem Küpe,Düyek (8/4),42,25.18570850608621,30.16493440630908,25.37235869470763,,,2409.404761904762,401,0
Hicaz Mandra,Devr-i Turan II,42,28.287551776682765,48.5479356043608,29.13289506861375,,,2413.809523809524,1920,0
Uşşak Nefes,Düyek,42,27.76101951893008,34.178300304997485,28.706674615690353,,,2421.3809523809523,2109,0
Gerdâniye Türkü,Raksaksağı,42,27.00486497818767,31.417074445883248,27.548604789642905,,,2422.785714285714,1763,0
Revnâknümâ Küpe,Ağırevfer,42,25.63409281512862,29.77381964833405,26.256997063989644,,,2423.309523809524,1243,0
Nihâvent Seyir,Sofyan,84,23.347026337263138,35.954121454813766,19.12975036076886,,,2424.309523809524,62,0
Hicaz Türkü,Evfer,84,24.253989461200955,30.371741505727435,24.82187028560927,,,2427.2619047619046,599,0
Pençgâh-ı-Zâid Seyir,Sofyan,42,24.82111016615549,29.39181777646718,25.150834148891764,,,2428.1428571428573,605,0
Şevk`efzâ Seyir,Türkaksağı,42,25.34361415202986,30.551002673892008,25.251999720786976,,,2428.5476190476193,165,0
Nevâ Şarkı,Türkaksağı,42,27.113532500537772,32.38259235041804,27.3717479162304,,,2429.1190476190477,2065,0
Hüzzam Türkü,İkiz Aksak,42,24.786635329143373,30.342594373287863,24.97428640417794,,,2430.190476190476,763,0
Nihâvend-i-Kebîr Küpe,Devr-i Revân-ı Hindî,42,27.405702654551966,31.566159239742838,28.819830677248266,,,2430.6428571428573,2279,0
Şehnâz Seyir,Sofyan,42,24.59868111193803,31.392833485048573,24.42928787859362,,,2431.2619047619046,653,0
Uşşak Türkü,Türkaksağı,42,27.060176731122407,34.56255653707479,27.75685353995096,,,2435.4761904761904,1782,0
Eviç Seyir,Devr-i Hindî (7/8),42,24.206496987097523,29.807186316282817,24.37874391180288,,,2436.7619047619046,460,0
Beyâtî Seyir,Semâî,42,24.46724419532348,29.41525030164978,24.897180518339027,,,2438.8333333333335,457,0
Kürdîlihicazkâr Seyir,Devr-i Hindî (7/8),42,23.234993758747876,28.963987218881634,23.57485615543618,,,2439.6428571428573,116,0
Hicazaşîrân Seyir,Sofyan,42,25.283822593773618,30.28840140575208,25.91368934417705,,,2439.7619047619046,1580,0
Rast Kanto,Semâî,42,25.33233193815011,29.96418665675176,25.44135386973572,,,2441.5238095238096,1422,0
Kûçek Küpe,Düyek (8/4),42,24.403577369310028,29.052699320344235,24.88660674983226,,,2442.3571428571427,715,0
Nişâburek Seyir,Sofyan,42,23.944439746800736,31.049715587351645,23.856472043796554,,,2444.095238095238,40,0
Acemkürdî Seyir,Sofyan,42,25.596787283163042,31.549686383949236,26.196446658204806,,,2444.6190476190477,1249,0
Muhayyer Türkü,Türkaksağı,42,26.776620173221964,34.67590064005311,27.178197736949997,,,2444.7380952380954,1923,0
Zîrefkend Küpe,Aksaksemâî,42,25.039426577456886,29.713434134931116,24.69639822329349,,,2444.785714285714,1104,0
Hicazaşîrân Küpe,Aksaksemâî,42,25.441353445760665,30.66146418736903,25.775798713055913,,,2444.904761904762,1277,0
Hüzzam Seyir,Düyek,84,23.47985971750507,36.18463815559856,18.470881002545685,,,2445.595238095238,304,0
Sûzinâk Mersiye,Devr-i Revân,42,23.602194321949572,29.83381483333405,23.531960987103492,,,2446.095238095238,18,0
Acembûselik Küpe,Aksak (9/4),42,25.629559334564014,31.328931454628602,26.12842018140299,,,2449.3809523809523,1470,0
Tâhir Türkü,Aksak,126,25.79586632339836,41.61637983227271,25.791757304055853,,,2449.9444444444443,581,0
Râhatfezâ Küpe,Ağırevfer,42,24.902697841519206,29.49126390901074,25.26422098855654,,,2453.214285714286,1311,0
Mâhur Şarkı,Raksaksağı,42,25.411840999446934,32.01380394972457,26.153496288318777,,,2454.9761904761904,1564,0
Nişâbur Türkü,Nîmsofyan,42,25.987105578541787,33.383677862253954,26.928748327927142,,,2455.904761904762,1694,0
Yegâh Seyir,Sofyan,84,22.90276727167569,37.46384903692876,19.00516330400172,,,2456.035714285714,219,0
Rast Kanto,Nîmsofyan,42,25.560622227160685,31.68809199214216,26.14085798171724,,,2457.1428571428573,1620,0
Sûzidilârâ Türkü,Cevher,42,23.941508332331054,27.819758024881292,24.169302451803702,,,2458.095238095238,831,0
Hisar Seyir,Düyek,42,25.608839571431083,32.4774328927181,25.85418206968074,,,2462.5476190476193,1542,0
Hicaz-Hümâyûn Şarkı,Aydın,42,26.490878956611617,35.2951936897858,27.495436434164848,,,2462.7619047619046,2246,0
Beste-Isfahan Seyir,Sofyan,42,25.698250706020236,33.06520834846925,25.929704205147495,,,2463.7380952380954,1894,0
Uşşak Seyir,Sofyan,84,22.84939661225608,37.11231343655666,17.496692536607533,,,2466.9166666666665,726,0
Hicaz-Uzzâl Küpe,Düyek (8/4),42,25.15706034142,30.524120585834506,25.58120397793078,,,2470.5238095238096,1743,0
Çargâh(Yeni) Peşrev,Devr-i Kebîr,42,24.530276822477163,29.590987117738145,24.62911536483597,,,2471.0238095238096,1393,0
Yegâh Küpe,Yürüksemâî II,42,23.217294546602083,29.128437988355685,23.18007352134626,,,2471.2619047619046,212,0
Şehnâz Seyir,Devr-i Hindî,42,23.725616634420817,29.15363411413259,23.991236486303606,,,2475.9285714285716,880,0
Nevâkürdî Küpe,Müsemmen,42,23.765042465681592,30.04342617166188,24.10987317176017,,,2477.3809523809523,906,0
Hisarbûselik Seyir,Sofyan,42,25.18869586830534,30.32146393094892,25.850118879216154,,,2479.0238095238096,1537,0
Vech-i-Arazbâr Küpe,Darb,42,25.33313547265045,30.892247992444148,25.72055976511917,,,2480.5,2035,0
Hüseynî Nefes,Devr-i Hindî (7/8),42,24.245751430678414,29.559152559998747,25.159127559037163,,,2481.6666666666665,952,0
Muhayyer Türkü,Devr-i Turan,42,25.557679026184218,35.564595077018616,26.5339304360709,,,2482.404761904762,1977,0
Gerdâniye Seyir,Senginsemâî,42,22.598593094714737,26.49506035132405,22.97128985017942,,,2487.7619047619046,284,0
Hicaz Seyir,Düyek,126,22.263689747801315,36.2914656261708,19.82563538768585,,,2487.7698412698414,107,0
Rahatülervah Seyir,Sofyan,42,24.29426993291629,29.14926713705513,24.903015500596176,,,2489.3333333333335,1269,0
Hicaz Küpe,Düyek (8/4),84,23.873231142114882,30.12707896172645,24.4512410021468,,,2489.9285714285716,814,0
Şevk`efzâ Seyir,Semâî,42,24.365865041750013,28.801224548522526,24.444100770257545,,,2494.1428571428573,1844,0
Bûselikaşîrân Küpe,Aksaksemâî,42,24.32112112167114,29.626504153293638,24.20507092153117,,,2496.9285714285716,1576,0
Dügâh-Mâye Oyunhavası,Nîmsofyan,42,22.117853281292255,28.611195872205908,22.086080233855142,,,2497.9523809523807,394,0
Sipihr Küpe,Düyek (8/4),42,22.82401022342943,27.355280758661657,23.01104850186546,,,2500.714285714286,117,0
Sûzinâk Seyir,Sofyan,84,21.352578791017127,31.303502413910504,19.64918914260235,,,2505.75,119,0
Muhayyer Seyir,Sofyan,84,22.01006649930166,32.28875184658099,20.672080336423196,,,2510.940476190476,53,0
Zevk-ı-Tarab Küpe,Müsemmen,42,23.536956736159908,28.2059644744171,24.256226735216313,,,2513.2619047619046,1506,0
Hicazkâr Seyir,Sofyan,42,22.501151058380824,26.27493080218185,22.90517726465263,,,2522.6190476190477,1026,0
Gerdâniye Türkü,Müsemmen II,42,24.064818630590388,34.293689358422604,24.160341993210558,,,2524.8333333333335,2117,0
Segâh Seyir,Sofyan,84,20.428439224666963,33.636284443988586,16.869933031612327,,,2525.3333333333335,111,0
Hüseynî Seyir,Sofyan,42,22.018659617419825,28.57153693945494,22.16672578574959,,,2526.1666666666665,714,0
Hicaz-Uzzâl Seyir,Düyek,84,22.771097168775924,30.909149639658516,21.939370531345226,,,2526.1785714285716,1150,0
Segâh-Mâye Seyir,Sofyan,42,22.677735994187266,29.737687204493625,22.872994046779574,,,2527.2619047619046,1351,0
Tarz-ı-Cedîd Küpe,Aksaksemâî,42,23.326187827194275,27.358535157335112,23.6192004535787,,,2529.214285714286,1870,0
Gülizâr Seyir,Sofyan,42,22.368728399742412,27.578250872896817,22.16535393811443,,,2529.7380952380954,1239,0
Hicazkâr Seyir,Devr-i Hindî,84,22.727871571237344,31.905633122641465,22.84404492765391,,,2529.845238095238,471,0
Evcârâ Seyir,Semâî,42,21.65182116284082,26.738063999612525,21.57931003044277,,,2530.8571428571427,190,0
Nişâbur Küpe,Müsemmen,42,23.160062932823422,28.144867395184715,23.67688643295397,,,2531.690476190476,1683,0
Şevkutarab Seyir,Sofyan,84,20.700364264111908,32.71453745371973,16.753170349856763,,,2532.154761904762,182,0
Muhayyersünbüle Küpe,Düyek (8/4),42,21.851646800551887,24.902472744678217,22.39849609600369,,,2532.4285714285716,1261,0
Muhayyer Küpe,Düyek (8/4),42,23.154839967050695,28.41292898729723,23.566551704980107,,,2533.5,1298,0
Büzürk Seyir,Sofyan,42,23.926825957150843,30.05957422863843,24.10753298203777,,,2535.404761904762,2246,0
Acemaşîrân Aranağme,Ağıraksak,42,23.1829351325614,31.33240167356865,23.20797772848814,,,2540.5,1999,0
Arabân Küpe,Müsemmen,42,22.442370307554228,26.921014056096173,22.625463871117553,,,2544.6190476190477,1501,0
Uşşak Kürthavası,Sofyan,42,22.112036207741813,27.06325741873263,22.293131644664395,,,2558.8809523809523,1650,0
Dügâh Seyir,Sofyan,84,19.358656524436938,29.82574472237536,15.901359453996093,,,2559.285714285714,230,0
Nihâvent Aranağme,Türkaksağı,42,22.280728372879356,28.760908183078268,22.224624736279033,,,2559.6428571428573,1649,0
Hicaz-Zirgüle Seyir,Düyek,42,21.419630591544255,27.23873354103363,21.50615087759786,,,2560.0476190476193,1022,0
Hüzzam Seyir,Semâî,42,21.178827916526163,25.593267832238567,21.233998672313604,,,2563.214285714286,172,0
Hicaz-Uzzâl İlâhî,Düyek,42,23.348771181200632,28.30228655518091,24.152451376334984,,,2567.9761904761904,2439,0
Sultânîyegâh Seyir,Semâî,42,20.19210001497141,23.83911489473242,20.502833086172828,,,2570.0714285714284,304,0
Evcârâ Seyir,Sofyan,84,20.576171792457355,26.840113508639227,20.709759848313247,,,2571.845238095238,48,0
Uşşak Türkü,Devr-i Süreyyâ Sofyanı,42,21.660096392935476,25.821962525624205,21.80448535769894,,,2573.7380952380954,1457,0
Rast Seyir,Senginsemâî,42,21.893769605030936,27.227357035099644,22.242828071734955,,,2574.904761904762,2025,0
Ferahfezâ Yürüksemâî,Yürüksemâî II,42,20.713094751371866,25.0978299735175,21.08809811773387,,,2575.3571428571427,493,0
Nihâvend-i-Kebîr Seyir,Sofyan,42,21.440764951412795,26.630195178447032,21.907194792392303,,,2576.714285714286,1463,0
Bestenigâr Seyir,Düyek,42,21.502962059387304,26.673446129694447,21.773700341751034,,,2577.809523809524,1693,0
Şehnâzbûselik Aranağme,Semâî,42,21.278322416145027,27.85388469357084,21.578682869569057,,,2578.2380952380954,926,0
Hüseynî Karşılama,Evfer,42,21.510467282929685,26.442895239560492,21.539979814038432,,,2579.690476190476,1877,0
Irak Seyir,Sofyan,84,19.912876143045253,32.125674349298336,15.352125366645158,,,2581.1428571428573,923,0
Tâhir Aranağme,Düyek,42,20.22800866781404,24.347900132911093,20.402795762799986,,,2587.095238095238,1308,0
Sabâ Seyir,Sofyan,84,18.80844051083772,28.873786456174237,17.161036108226384,,,2588.6309523809523,68,0
Ferahfezâ Küpe,Yürüksemâî II,42,20.59846630921159,25.060201033373076,20.58053799790021,,,2589.4285714285716,1703,0
Şehnâz Aranağme,Sofyan,42,21.58621336202525,26.89993204866854,22.111723670283613,,,2589.5476190476193,2183,0
Çargâh(Yeni) Destan,Türkaksağı,42,22.33327689377281,29.14892025761675,22.604324881441308,,,2591.309523809524,2227,0
Isfahân Seyir,Sofyan,84,19.79094066024653,30.126495605956354,16.650574879660613,,,2591.5,149,0
Kürdî-Gerdâniye Küpe,Müsemmen,42,20.26805194244006,23.586913599240997,20.62302075720861,,,2591.8571428571427,584,0
Hicaz-Zirgüle Zeybek,Ağıraksak,42,21.598366234137483,26.542721728613486,22.012696001128255,,,2598.7619047619046,2144,0
Sabâ Seyir,Semâî,42,21.458168398553926,28.074898179844524,21.275624204919566,,,2600.309523809524,2202,0
Muhayyerkürdî Seyir,Türkaksağı,42,20.557307284848086,24.45834668854785,20.62843264626987,,,2600.4285714285716,1568,0
Tâhir Seyir,Sofyan,42,20.53641001183535,24.59247862809538,20.68782239487843,,,2602.1666666666665,1729,0
Gonca-i-Rânâ Küpe,Müsemmen,42,20.5248827742866,23.942616738820433,20.798754011906446,,,2605.0714285714284,1552,0
Çargâh(Yeni) Seyir,Sofyan,42,20.529897483507877,24.710415500311264,20.853491516055456,,,2608.904761904762,1950,0
Sultânîyegâh Aranağme,Türkaksağı,42,19.97380797375669,26.704792776930166,20.393397965448813,,,2610.4285714285716,1187,0
Hüseynîaşîrân Seyir,Düyek,42,20.012313372112466,25.490349343920638,20.261874032192118,,,2611.5476190476193,1128,0
Nişâburek Küpe,Düyek (8/4),42,19.390016526887177,23.35561125570357,19.262684248539472,,,2611.5714285714284,409,0
Nişâburek Seyir,Devr-i Hindî,42,20.47304580226359,24.017342547362937,20.789642550354493,,,2612.0476190476193,1858,0
Tâhir Küpe,Düyek (8/4),42,20.597316963690027,24.07836483739403,20.45883566746869,,,2613.190476190476,1826,0
Hicaz-Zirgüle Seyir,Sofyan,84,19.787685591692476,30.42438241926684,18.08843431300064,,,2616.7023809523807,1528,0
Hicazkâr Seyir,Semâî,42,20.173507504324714,25.44379413453224,19.975206667492913,,,2616.9523809523807,1495,0
Hicaz Koşma,Nîmsofyan,42,21.43996643677721,28.014369498541967,21.960936175607895,,,2617.0476190476193,2436,0
Acemkürdî Şarkı,Yürüksemâî II,42,19.11615163193429,22.541282214558105,19.40315617552242,,,2617.7619047619046,423,0
Çargâh Küpe,Müsemmen,42,18.357091454406092,23.536461516326124,18.317633655425492,,,2619.5,912,0
Hicazkâr Aranağme,Curcuna,42,19.377974227471643,22.469635584274606,19.873215921410083,,,2621,1156,0
Pençgâh Seyir,Semâî,42,18.912832711039695,23.081748870683064,19.22626261978737,,,2622.3809523809523,384,0
Hicazkâr-Kürdî Seyir,Semâî,42,19.12196054820451,23.03293075374695,19.058970929081315,,,2622.8809523809523,624,0
Hüseynîaşîrân Seyir,Semâî,42,21.119610912317683,26.537089033338887,21.391598750949115,,,2624.0238095238096,2381,0
Gerdâniye Küpe,Düyek (8/4),42,21.100369482396996,26.40442866036158,21.35200784075741,,,2625.8571428571427,2499,0
Hicazkâr Aranağme,Aksak,42,20.28924715120979,26.2293685084754,20.43519836233017,,,2630.214285714286,2244,0
Gülizâr Seyir,Düyek,42,19.61059007967543,23.42415092888188,19.452296598302212,,,2632.5714285714284,1572,0
Nihâvent Seyir,Türkaksağı,42,19.4511489147629,24.987945405307617,19.47427785684065,,,2633.095238095238,1831,0
Muhayyer Seyir,Semâî,42,18.846169738043784,23.542654774471387,18.915325803129182,,,2637.3809523809523,646,0
Hüseynî Aranağme,Aksak,42,18.722257683496576,22.907725795721486,18.94227520146786,,,2638.690476190476,858,0
Hicaz Ninni,Sofyan,42,19.371108324407807,23.806305940541876,19.44802506649116,,,2640.1190476190477,1620,0
Bestenigâr Seyir,Semâî,42,19.517237384588054,23.502047087281138,19.596494452065823,,,2640.7380952380954,1605,0
Nevâ Türkü,Nîmsofyan,42,19.41241682541989,23.803698290390088,19.423386298333412,,,2642.1190476190477,1599,0
Nikrîz Seyir,Düyek,84,19.334518267321773,30.414448988778773,17.804609650228716,,,2642.5238095238096,1260,0
Zâvil Seyir,Düyek,42,19.348047065709284,23.986849921578177,19.136633104122236,,,2644,2025,0
Karcığar Seyir,Devr-i Hindî (7/8),42,19.18142808775782,23.11326860149892,19.613169594841963,,,2644.5714285714284,1982,0
Nev`eser Seyir,Sofyan,42,18.880235727422157,23.68561397660594,19.549380816641097,,,2645.1190476190477,1287,0
Sultânîyegâh Küpe,Yürüksemâî II,42,18.38712581402364,22.57654069316056,18.490672718181465,,,2648.309523809524,876,0
Mâhur Aranağme,Senginsemâî,42,19.30471776387004,23.948411121225462,19.72224359056545,,,2651.2619047619046,1718,0
Arazbâr Seyir,Semâî,42,19.3981829310624,23.86949213146375,19.761771108005583,,,2652.0476190476193,2070,0
Müstear Seyir,Düyek,42,18.690499203842666,23.768005322142017,18.198058899701273,,,2653.6428571428573,1147,0
Nevâ Seyir,Semâî,42,17.782490141901402,20.931091366761972,18.21424078988793,,,2654,478,0
Ferahnâkaşîrân İlâhî,Bektâşî Raksı Evferi,42,18.005766315255784,22.98805082246754,17.910395770207685,,,2654.0714285714284,502,0
Hüzzam Aranağme,Düyek,42,19.094327532472587,23.234094473719068,19.103108666572645,,,2654.404761904762,1899,0
