raga,makam,usul,metric,agg,value
Poorvi,Karcığar Şarkı,Ağırevfer,shapeh_score,top_5_mean,38.92106078154001
Poorvi,Karcığar Şarkı,Aksak,shapeh_score,mean,23.233072436037933
Poorvi,Karcığar Şarkı,Aksak,shapeh_score,median,22.571570416525994
Poorvi,Karcığar Şarkı,Aksak,shapeh_score,max,54.37625307526065
Poorvi,Karcığar Şarkı,Aksak,shapeh_score,top_5_mean,50.36711340749566
Poorvi,Karcığar Şarkı,Çiftesofyan,shapeh_score,mean,8.78881373337314
Poorvi,Karcığar Şarkı,Çiftesofyan,shapeh_score,median,8.949257307617243
Poorvi,Karcığar Şarkı,Çiftesofyan,shapeh_score,max,12.184627471426964
Poorvi,Karcığar Şarkı,Çiftesofyan,shapeh_score,top_5_mean,11.429641310990595
Poorvi,Karcığar Şarkı,Curcuna,shapeh_score,mean,19.89123494981797
Poorvi,Karcığar Şarkı,Curcuna,shapeh_score,median,19.07047600121372
Poorvi,Karcığar Şarkı,Curcuna,shapeh_score,max,45.16870164521992
Poorvi,Karcığar Şarkı,Curcuna,shapeh_score,top_5_mean,41.927048476223405
Poorvi,Karcığar Şarkı,Devr-i Hindî,shapeh_score,mean,25.048460044556045
Poorvi,Karcığar Şarkı,Devr-i Hindî,shapeh_score,median,24.819188914673344
Poorvi,Karcığar Şarkı,Devr-i Hindî,shapeh_score,max,56.087856655455326
Poorvi,Karcığar Şarkı,Devr-i Hindî,shapeh_score,top_5_mean,40.068748513119424
Poorvi,Karcığar Şarkı,Düyek,shapeh_score,mean,22.57573530504124
Poorvi,Karcığar Şarkı,Düyek,shapeh_score,median,21.729614956700615
Poorvi,Karcığar Şarkı,Düyek,shapeh_score,max,57.00413263757999
Poorvi,Karcığar Şarkı,Düyek,shapeh_score,top_5_mean,54.341914147695064
Poorvi,Karcığar Şarkı,K. Curcuna,shapeh_score,mean,20.65184312135733
Poorvi,Karcığar Şarkı,K. Curcuna,shapeh_score,median,20.586090918026763
Poorvi,Karcığar Şarkı,K. Curcuna,shapeh_score,max,42.76941705735118
Poorvi,Karcığar Şarkı,K. Curcuna,shapeh_score,top_5_mean,31.513341111410263
Poorvi,Karcığar Şarkı,Müsemmen,shapeh_score,mean,24.630481758455907
Poorvi,Karcığar Şarkı,Müsemmen,shapeh_score,median,24.907995749124257
Poorvi,Karcığar Şarkı,Müsemmen,shapeh_score,max,49.71420268300912
Poorvi,Karcığar Şarkı,Müsemmen,shapeh_score,top_5_mean,38.156819421829596
Poorvi,Karcığar Şarkı,Nîmsofyan,shapeh_score,mean,22.443711998691036
Poorvi,Karcığar Şarkı,Nîmsofyan,shapeh_score,median,22.323894223851923
Poorvi,Karcığar Şarkı,Nîmsofyan,shapeh_score,max,55.71196399291704
Poorvi,Karcığar Şarkı,Nîmsofyan,shapeh_score,top_5_mean,36.68433458266912
Poorvi,Karcığar Şarkı,Semâî,shapeh_score,mean,20.500929217668318
Poorvi,Karcığar Şarkı,Semâî,shapeh_score,median,20.289783937558852
Poorvi,Karcığar Şarkı,Semâî,shapeh_score,max,47.9033438608037
Poorvi,Karcığar Şarkı,Semâî,shapeh_score,top_5_mean,35.7761616187517
Poorvi,Karcığar Şarkı,Senginsemâî,shapeh_score,mean,21.458548242901486
Poorvi,Karcığar Şarkı,Senginsemâî,shapeh_score,median,20.616726711711138
Poorvi,Karcığar Şarkı,Senginsemâî,shapeh_score,max,46.321736733464064
Poorvi,Karcığar Şarkı,Senginsemâî,shapeh_score,top_5_mean,35.4771217696407
Poorvi,Karcığar Şarkı,Sofyan,shapeh_score,mean,27.351398252802145
Poorvi,Karcığar Şarkı,Sofyan,shapeh_score,median,25.76327722006402
Poorvi,Karcığar Şarkı,Sofyan,shapeh_score,max,58.88252966994447
Poorvi,Karcığar Şarkı,Sofyan,shapeh_score,top_5_mean,44.07381580203223
Poorvi,Karcığar Şarkı,Türkaksağı,shapeh_score,mean,23.783141964556634
Poorvi,Karcığar Şarkı,Türkaksağı,shapeh_score,median,23.670932144113806
Poorvi,Karcığar Şarkı,Türkaksağı,shapeh_score,max,49.68601285234613
Poorvi,Karcığar Şarkı,Türkaksağı,shapeh_score,top_5_mean,41.37196302421886
Poorvi,Karcığar Şarkı,Yürüksemâî(6/4),shapeh_score,mean,19.182970671847166
Poorvi,Karcığar Şarkı,Yürüksemâî(6/4),shapeh_score,median,18.883944254266197
Poorvi,Karcığar Şarkı,Yürüksemâî(6/4),shapeh_score,max,46.30651535030547
Poorvi,Karcığar Şarkı,Yürüksemâî(6/4),shapeh_score,top_5_mean,33.82081219648048
Poorvi,Karcığar Sazeseri,Sofyan,shapeh_score,mean,23.214408429628243
Poorvi,Karcığar Sazeseri,Sofyan,shapeh_score,median,22.647784174035184
Poorvi,Karcığar Sazeseri,Sofyan,shapeh_score,max,45.95128730022376
Poorvi,Karcığar Sazeseri,Sofyan,shapeh_score,top_5_mean,38.33243814220773
Poorvi,Karcığar Sazsemâîsi,Aksaksemâî,shapeh_score,mean,24.24280316574379
Poorvi,Karcığar Sazsemâîsi,Aksaksemâî,shapeh_score,median,23.354450242388243
Poorvi,Karcığar Sazsemâîsi,Aksaksemâî,shapeh_score,max,53.54736293276231
Poorvi,Karcığar Sazsemâîsi,Aksaksemâî,shapeh_score,top_5_mean,46.24238325405673
Poorvi,Karcığar Seyir,Devr-i Hindî (7/8),shapeh_score,mean,17.45253541497628
Poorvi,Karcığar Seyir,Devr-i Hindî (7/8),shapeh_score,median,17.291836010786735
Poorvi,Karcığar Seyir,Devr-i Hindî (7/8),shapeh_score,max,22.762311370950176
Poorvi,Karcığar Seyir,Devr-i Hindî (7/8),shapeh_score,top_5_mean,21.778173804405586
Poorvi,Karcığar Seyir,Semâî,shapeh_score,mean,14.897753413796341
Poorvi,Karcığar Seyir,Semâî,shapeh_score,median,15.449788667085489
Poorvi,Karcığar Seyir,Semâî,shapeh_score,max,20.378517407364676
Poorvi,Karcığar Seyir,Semâî,shapeh_score,top_5_mean,19.62485337755156
Poorvi,Karcığar Seyir,Sofyan,shapeh_score,mean,21.808864687713875
Poorvi,Karcığar Seyir,Sofyan,shapeh_score,median,22.441273382309568
Poorvi,Karcığar Seyir,Sofyan,shapeh_score,max,31.435544529490443
Poorvi,Karcığar Seyir,Sofyan,shapeh_score,top_5_mean,29.6249681967825
Poorvi,Karcığar Türkü,Aksak,shapeh_score,mean,25.81161108964101
Poorvi,Karcığar Türkü,Aksak,shapeh_score,median,25.676574455142855
Poorvi,Karcığar Türkü,Aksak,shapeh_score,max,49.614876925465744
Poorvi,Karcığar Türkü,Aksak,shapeh_score,top_5_mean,41.027849219271936
Poorvi,Karcığar Türkü,Düyek,shapeh_score,mean,24.414872244781083
Poorvi,Karcığar Türkü,Düyek,shapeh_score,median,23.710159792470645
Poorvi,Karcığar Türkü,Düyek,shapeh_score,max,42.703564809472695
Poorvi,Karcığar Türkü,Düyek,shapeh_score,top_5_mean,37.602429438169246
Poorvi,Karcığar Türkü,Nîmsofyan,shapeh_score,mean,21.64271220443765
Poorvi,Karcığar Türkü,Nîmsofyan,shapeh_score,median,19.61560985963847
Poorvi,Karcığar Türkü,Nîmsofyan,shapeh_score,max,42.73125319634795
Poorvi,Karcığar Türkü,Nîmsofyan,shapeh_score,top_5_mean,36.93980124591684
Poorvi,Karcığar Türkü,Oynak,shapeh_score,mean,22.25178998541051
Poorvi,Karcığar Türkü,Oynak,shapeh_score,median,23.48948677513237
Poorvi,Karcığar Türkü,Oynak,shapeh_score,max,29.25231597226674
Poorvi,Karcığar Türkü,Oynak,shapeh_score,top_5_mean,28.098110753547502
Poorvi,Karcığar Türkü,Semâî,shapeh_score,mean,24.81939523111491
Poorvi,Karcığar Türkü,Semâî,shapeh_score,median,24.23199895152662
Poorvi,Karcığar Türkü,Semâî,shapeh_score,max,39.32442273420771
Poorvi,Karcığar Türkü,Semâî,shapeh_score,top_5_mean,36.59719205724435
Poorvi,Karcığar Türkü,Türkaksağı,shapeh_score,mean,20.421677858590815
Poorvi,Karcığar Türkü,Türkaksağı,shapeh_score,median,20.854410354814213
Poorvi,Karcığar Türkü,Türkaksağı,shapeh_score,max,43.26600524521595
Poorvi,Karcığar Türkü,Türkaksağı,shapeh_score,top_5_mean,32.9112111149574
Poorvi,Karcığar Zeybek,Oynak (9/4),shapeh_score,mean,21.47173900257865
Poorvi,Karcığar Zeybek,Oynak (9/4),shapeh_score,median,22.355659690614882
Poorvi,Karcığar Zeybek,Oynak (9/4),shapeh_score,max,33.69565709792256
Poorvi,Karcığar Zeybek,Oynak (9/4),shapeh_score,top_5_mean,31.779052043312205
Poorvi,Kûçek Küpe,Düyek (8/4),shapeh_score,mean,20.10624266989512
Poorvi,Kûçek Küpe,Düyek (8/4),shapeh_score,median,20.541269393552174
Poorvi,Kûçek Küpe,Düyek (8/4),shapeh_score,max,29.698091664494225
Poorvi,Kûçek Küpe,Düyek (8/4),shapeh_score,top_5_mean,25.50364088077462
Poorvi,Kûçek Nefes,Düyek,shapeh_score,mean,21.338637709101956
Poorvi,Kûçek Nefes,Düyek,shapeh_score,median,20.559287892839183
Poorvi,Kûçek Nefes,Düyek,shapeh_score,max,49.39040176758928
Poorvi,Kûçek Nefes,Düyek,shapeh_score,top_5_mean,34.51562581466807
Poorvi,Kürdî Ağırsemâî,Aksaksemâî,shapeh_score,mean,25.92583442871531
Poorvi,Kürdî Ağırsemâî,Aksaksemâî,shapeh_score,median,25.303765244532205
Poorvi,Kürdî Ağırsemâî,Aksaksemâî,shapeh_score,max,56.69555951582174
Poorvi,Kürdî Ağırsemâî,Aksaksemâî,shapeh_score,top_5_mean,41.861929020062
Poorvi,Kürdî Aranağme,Nîmsofyan,shapeh_score,mean,3.2720981535512865
Poorvi,Kürdî Aranağme,Nîmsofyan,shapeh_score,median,3.3466522216666457
Poorvi,Kürdî Aranağme,Nîmsofyan,shapeh_score,max,5.911469529454837
Poorvi,Kürdî Aranağme,Nîmsofyan,shapeh_score,top_5_mean,5.074599592861834
Poorvi,Kürdî Beste,Muhammes,shapeh_score,mean,24.029474475106998
Poorvi,Kürdî Beste,Muhammes,shapeh_score,median,23.11305634262286
Poorvi,Kürdî Beste,Muhammes,shapeh_score,max,46.2836811387332
Poorvi,Kürdî Beste,Muhammes,shapeh_score,top_5_mean,38.486290355896855
Poorvi,Kürdî Fantezi,Sofyan,shapeh_score,mean,25.05631227981703
Poorvi,Kürdî Fantezi,Sofyan,shapeh_score,median,26.082374250861502
Poorvi,Kürdî Fantezi,Sofyan,shapeh_score,max,53.91079286525261
Poorvi,Kürdî Fantezi,Sofyan,shapeh_score,top_5_mean,37.901399341570105
Poorvi,Kürdî Küpe,Müsemmen,shapeh_score,mean,15.087993514606078
Poorvi,Kürdî Küpe,Müsemmen,shapeh_score,median,15.080081427633257
Poorvi,Kürdî Küpe,Müsemmen,shapeh_score,max,20.719947205946667
Poorvi,Kürdî Küpe,Müsemmen,shapeh_score,top_5_mean,19.91520614040711
Poorvi,Kürdî Örnek-öz,Devr-i Hindî,shapeh_score,mean,3.97573014102496
Poorvi,Kürdî Örnek-öz,Devr-i Hindî,shapeh_score,median,3.7236660099462515
Poorvi,Kürdî Örnek-öz,Devr-i Hindî,shapeh_score,max,6.771749055875367
Poorvi,Kürdî Örnek-öz,Devr-i Hindî,shapeh_score,top_5_mean,6.110850417323743
Poorvi,Kürdî Örnek-öz,Sofyan (4/8),shapeh_score,mean,3.3176589209475087
Poorvi,Kürdî Örnek-öz,Sofyan (4/8),shapeh_score,median,3.2859853584112213
Poorvi,Kürdî Örnek-öz,Sofyan (4/8),shapeh_score,max,7.129646012026102
Poorvi,Kürdî Örnek-öz,Sofyan (4/8),shapeh_score,top_5_mean,6.366027468292939
Poorvi,Kürdî Örnek-öz,Sofyan,shapeh_score,mean,6.251578113199714
Poorvi,Kürdî Örnek-öz,Sofyan,shapeh_score,median,6.24503933911988
Poorvi,Kürdî Örnek-öz,Sofyan,shapeh_score,max,8.337712419138628
Poorvi,Kürdî Örnek-öz,Sofyan,shapeh_score,top_5_mean,8.012922719249886
Poorvi,Kürdî Peşrev,Devr-i Kebîr,shapeh_score,mean,27.641929186938604
Poorvi,Kürdî Peşrev,Devr-i Kebîr,shapeh_score,median,27.373502969487426
Poorvi,Kürdî Peşrev,Devr-i Kebîr,shapeh_score,max,54.05759836916794
Poorvi,Kürdî Peşrev,Devr-i Kebîr,shapeh_score,top_5_mean,42.01127621717641
Poorvi,Kürdî Şarkı,Düyek,shapeh_score,mean,21.015214931954038
Poorvi,Kürdî Şarkı,Düyek,shapeh_score,median,20.508357871314136
Poorvi,Kürdî Şarkı,Düyek,shapeh_score,max,39.61385979232818
Poorvi,Kürdî Şarkı,Düyek,shapeh_score,top_5_mean,33.00663501302756
Poorvi,Kürdî Şarkı,Nîmsofyan,shapeh_score,mean,18.94916449777983
Poorvi,Kürdî Şarkı,Nîmsofyan,shapeh_score,median,18.466341654166186
Poorvi,Kürdî Şarkı,Nîmsofyan,shapeh_score,max,46.49800205990824
Poorvi,Kürdî Şarkı,Nîmsofyan,shapeh_score,top_5_mean,37.32032286142058
Poorvi,Kürdî Şarkı,Semâî,shapeh_score,mean,25.488487021580596
Poorvi,Kürdî Şarkı,Semâî,shapeh_score,median,25.226366256252014
Poorvi,Kürdî Şarkı,Semâî,shapeh_score,max,57.49502117602807
Poorvi,Kürdî Şarkı,Semâî,shapeh_score,top_5_mean,43.190792808270366
Poorvi,Kürdî Seyir,Sofyan,shapeh_score,mean,11.996609627435815
Poorvi,Kürdî Seyir,Sofyan,shapeh_score,median,12.0115706017183
Poorvi,Kürdî Seyir,Sofyan,shapeh_score,max,20.30830245607737
Poorvi,Kürdî Seyir,Sofyan,shapeh_score,top_5_mean,17.324480998556925
Poorvi,Kürdî Türkü,Ağıraksak,shapeh_score,mean,18.965728799907037
Poorvi,Kürdî Türkü,Ağıraksak,shapeh_score,median,19.3309372297795
Poorvi,Kürdî Türkü,Ağıraksak,shapeh_score,max,45.362427757192904
Poorvi,Kürdî Türkü,Ağıraksak,shapeh_score,top_5_mean,32.89619714718371
Poorvi,Kürdî Türkü,Nîmsofyan,shapeh_score,mean,20.67250478294749
Poorvi,Kürdî Türkü,Nîmsofyan,shapeh_score,median,19.748591470042292
Poorvi,Kürdî Türkü,Nîmsofyan,shapeh_score,max,40.678315262837714
Poorvi,Kürdî Türkü,Nîmsofyan,shapeh_score,top_5_mean,32.79034364569576
Poorvi,Kürdî Türkü,Sofyan,shapeh_score,mean,21.19092331797051
Poorvi,Kürdî Türkü,Sofyan,shapeh_score,median,21.06349318278623
Poorvi,Kürdî Türkü,Sofyan,shapeh_score,max,41.545835096221616
Poorvi,Kürdî Türkü,Sofyan,shapeh_score,top_5_mean,32.610875916879976
Poorvi,Kürdî-Gerdâniye Türkü,Raksân,shapeh_score,mean,2.3418058814227902
Poorvi,Kürdî-Gerdâniye Türkü,Raksân,shapeh_score,median,2.0591568336673913
Poorvi,Kürdî-Gerdâniye Türkü,Raksân,shapeh_score,max,6.575363297448762
Poorvi,Kürdî-Gerdâniye Türkü,Raksân,shapeh_score,top_5_mean,4.832699690728846
Poorvi,Kürdî-Gerdâniye Küpe,Müsemmen,shapeh_score,mean,17.881405471232004
Poorvi,Kürdî-Gerdâniye Küpe,Müsemmen,shapeh_score,median,17.834427392506548
Poorvi,Kürdî-Gerdâniye Küpe,Müsemmen,shapeh_score,max,23.474776807654994
Poorvi,Kürdî-Gerdâniye Küpe,Müsemmen,shapeh_score,top_5_mean,21.54779799223047
Poorvi,Kürdîlihicazkâr Aranağme,Semâî,shapeh_score,mean,14.953911719437318
Poorvi,Kürdîlihicazkâr Aranağme,Semâî,shapeh_score,median,15.684361791692844
Poorvi,Kürdîlihicazkâr Aranağme,Semâî,shapeh_score,max,19.75380819490209
Poorvi,Kürdîlihicazkâr Aranağme,Semâî,shapeh_score,top_5_mean,19.461734995505527
Poorvi,Kürdîlihicazkâr Aranağme,Türkaksağı,shapeh_score,mean,13.687253701861957
Poorvi,Kürdîlihicazkâr Aranağme,Türkaksağı,shapeh_score,median,13.049152175368567
Poorvi,Kürdîlihicazkâr Aranağme,Türkaksağı,shapeh_score,max,18.929970953298774
Poorvi,Kürdîlihicazkâr Aranağme,Türkaksağı,shapeh_score,top_5_mean,17.907575505040793
Poorvi,Kürdîlihicazkâr Fantezi,Aksak,shapeh_score,mean,25.83505653758355
Poorvi,Kürdîlihicazkâr Fantezi,Aksak,shapeh_score,median,25.207478777673785
Poorvi,Kürdîlihicazkâr Fantezi,Aksak,shapeh_score,max,53.53644228481715
Poorvi,Kürdîlihicazkâr Fantezi,Aksak,shapeh_score,top_5_mean,41.650381852293435
Poorvi,Kürdîlihicazkâr Küpe,Devr-i Revân-ı Hindî,shapeh_score,mean,23.8626672250927
Poorvi,Kürdîlihicazkâr Küpe,Devr-i Revân-ı Hindî,shapeh_score,median,23.101797362576622
Poorvi,Kürdîlihicazkâr Küpe,Devr-i Revân-ı Hindî,shapeh_score,max,34.63817767919848
Poorvi,Kürdîlihicazkâr Küpe,Devr-i Revân-ı Hindî,shapeh_score,top_5_mean,33.204954606516196
Poorvi,Kürdîlihicazkâr Longa,Nîmsofyan,shapeh_score,mean,16.66447388798633
Poorvi,Kürdîlihicazkâr Longa,Nîmsofyan,shapeh_score,median,16.08542849938673
Poorvi,Kürdîlihicazkâr Longa,Nîmsofyan,shapeh_score,max,39.44443162343848
Poorvi,Kürdîlihicazkâr Longa,Nîmsofyan,shapeh_score,top_5_mean,32.072204344041715
Poorvi,Kürdîlihicazkâr Peşrev,Ağırdüyek,shapeh_score,mean,22.314579335672455
Poorvi,Kürdîlihicazkâr Peşrev,Ağırdüyek,shapeh_score,median,20.841778814854703
Poorvi,Kürdîlihicazkâr Peşrev,Ağırdüyek,shapeh_score,max,46.599427613312734
Poorvi,Kürdîlihicazkâr Peşrev,Ağırdüyek,shapeh_score,top_5_mean,34.73291437135046
Poorvi,Kürdîlihicazkâr Peşrev,Muhammes,shapeh_score,mean,25.281058388285587
Poorvi,Kürdîlihicazkâr Peşrev,Muhammes,shapeh_score,median,24.839320030827402
Poorvi,Kürdîlihicazkâr Peşrev,Muhammes,shapeh_score,max,49.48289036757817
Poorvi,Kürdîlihicazkâr Peşrev,Muhammes,shapeh_score,top_5_mean,39.753758192978914
Poorvi,Kürdîlihicazkâr Şarkı,Ağıraksak,shapeh_score,mean,23.423884133923746
Poorvi,Kürdîlihicazkâr Şarkı,Ağıraksak,shapeh_score,median,22.547571630247887
Poorvi,Kürdîlihicazkâr Şarkı,Ağıraksak,shapeh_score,max,56.46885065379997
Poorvi,Kürdîlihicazkâr Şarkı,Ağıraksak,shapeh_score,top_5_mean,53.18750008903469
Poorvi,Kürdîlihicazkâr Şarkı,Aksak,shapeh_score,mean,22.434576437427367
Poorvi,Kürdîlihicazkâr Şarkı,Aksak,shapeh_score,median,22.269052370960132
Poorvi,Kürdîlihicazkâr Şarkı,Aksak,shapeh_score,max,56.56066330186482
Poorvi,Kürdîlihicazkâr Şarkı,Aksak,shapeh_score,top_5_mean,54.22645586083788
Poorvi,Kürdîlihicazkâr Şarkı,Aksaksemâî,shapeh_score,mean,22.040073437907967
Poorvi,Kürdîlihicazkâr Şarkı,Aksaksemâî,shapeh_score,median,21.00205207322788
Poorvi,Kürdîlihicazkâr Şarkı,Aksaksemâî,shapeh_score,max,44.92760832681593
Poorvi,Kürdîlihicazkâr Şarkı,Aksaksemâî,shapeh_score,top_5_mean,35.5734975561738
Poorvi,Kürdîlihicazkâr Şarkı,Aydın,shapeh_score,mean,22.617954577414555
Poorvi,Kürdîlihicazkâr Şarkı,Aydın,shapeh_score,median,22.552139469751683
Poorvi,Kürdîlihicazkâr Şarkı,Aydın,shapeh_score,max,48.187988711816494
Poorvi,Kürdîlihicazkâr Şarkı,Aydın,shapeh_score,top_5_mean,37.36487414758116
Poorvi,Kürdîlihicazkâr Şarkı,Curcuna,shapeh_score,mean,18.99312055144164
Poorvi,Kürdîlihicazkâr Şarkı,Curcuna,shapeh_score,median,18.243697763304283
Poorvi,Kürdîlihicazkâr Şarkı,Curcuna,shapeh_score,max,55.55458472049487
Poorvi,Kürdîlihicazkâr Şarkı,Curcuna,shapeh_score,top_5_mean,50.07422878087898
Poorvi,Kürdîlihicazkâr Şarkı,Devr-i Hindî (7/8),shapeh_score,mean,18.177026080164662
Poorvi,Kürdîlihicazkâr Şarkı,Devr-i Hindî (7/8),shapeh_score,median,17.93650254354512
Poorvi,Kürdîlihicazkâr Şarkı,Devr-i Hindî (7/8),shapeh_score,max,39.00099434023812
Poorvi,Kürdîlihicazkâr Şarkı,Devr-i Hindî (7/8),shapeh_score,top_5_mean,31.39025389865422
Poorvi,Kürdîlihicazkâr Şarkı,Devr-i Hindî,shapeh_score,mean,24.58112483365762
Poorvi,Kürdîlihicazkâr Şarkı,Devr-i Hindî,shapeh_score,median,24.172318949589226
Poorvi,Kürdîlihicazkâr Şarkı,Devr-i Hindî,shapeh_score,max,52.14304894917602
Poorvi,Kürdîlihicazkâr Şarkı,Devr-i Hindî,shapeh_score,top_5_mean,50.02126435062311
Poorvi,Kürdîlihicazkâr Şarkı,Düyek,shapeh_score,mean,23.28650700304873
Poorvi,Kürdîlihicazkâr Şarkı,Düyek,shapeh_score,median,22.887785570100277
Poorvi,Kürdîlihicazkâr Şarkı,Düyek,shapeh_score,max,60.67328088117339
Poorvi,Kürdîlihicazkâr Şarkı,Düyek,shapeh_score,top_5_mean,56.35405877434024
Poorvi,Kürdîlihicazkâr Şarkı,K. Curcuna,shapeh_score,mean,23.352189173196386
Poorvi,Kürdîlihicazkâr Şarkı,K. Curcuna,shapeh_score,median,22.22907148850454
Poorvi,Kürdîlihicazkâr Şarkı,K. Curcuna,shapeh_score,max,50.9523400472667
Poorvi,Kürdîlihicazkâr Şarkı,K. Curcuna,shapeh_score,top_5_mean,45.71282627679407
Poorvi,Kürdîlihicazkâr Şarkı,Müsemmen,shapeh_score,mean,22.815608406591135
Poorvi,Kürdîlihicazkâr Şarkı,Müsemmen,shapeh_score,median,22.457568168576287
Poorvi,Kürdîlihicazkâr Şarkı,Müsemmen,shapeh_score,max,57.354580589281845
Poorvi,Kürdîlihicazkâr Şarkı,Müsemmen,shapeh_score,top_5_mean,49.08034468562175
Poorvi,Kürdîlihicazkâr Şarkı,Nîmsofyan,shapeh_score,mean,10.484417518975258
Poorvi,Kürdîlihicazkâr Şarkı,Nîmsofyan,shapeh_score,median,8.244332046959073
Poorvi,Kürdîlihicazkâr Şarkı,Nîmsofyan,shapeh_score,max,44.7305309463469
Poorvi,Kürdîlihicazkâr Şarkı,Nîmsofyan,shapeh_score,top_5_mean,37.187901813887414
Poorvi,Kürdîlihicazkâr Şarkı,Semâî,shapeh_score,mean,22.945007626754176
Poorvi,Kürdîlihicazkâr Şarkı,Semâî,shapeh_score,median,22.488731760338357
Poorvi,Kürdîlihicazkâr Şarkı,Semâî,shapeh_score,max,57.867954323029444
Poorvi,Kürdîlihicazkâr Şarkı,Semâî,shapeh_score,top_5_mean,51.14833519237913
Poorvi,Kürdîlihicazkâr Şarkı,Senginsemâî,shapeh_score,mean,21.730280829162652
Poorvi,Kürdîlihicazkâr Şarkı,Senginsemâî,shapeh_score,median,21.489398452647045
Poorvi,Kürdîlihicazkâr Şarkı,Senginsemâî,shapeh_score,max,51.314847579607694
Poorvi,Kürdîlihicazkâr Şarkı,Senginsemâî,shapeh_score,top_5_mean,48.84586145051158
Poorvi,Kürdîlihicazkâr Şarkı,Sofyan,shapeh_score,mean,21.34093696318397
Poorvi,Kürdîlihicazkâr Şarkı,Sofyan,shapeh_score,median,20.01918877221773
Poorvi,Kürdîlihicazkâr Şarkı,Sofyan,shapeh_score,max,48.09794108890222
Poorvi,Kürdîlihicazkâr Şarkı,Sofyan,shapeh_score,top_5_mean,46.337175218989856
Poorvi,Kürdîlihicazkâr Şarkı,Türkaksağı,shapeh_score,mean,23.392101532802133
Poorvi,Kürdîlihicazkâr Şarkı,Türkaksağı,shapeh_score,median,22.974370096855576
Poorvi,Kürdîlihicazkâr Şarkı,Türkaksağı,shapeh_score,max,57.77456184212207
Poorvi,Kürdîlihicazkâr Şarkı,Türkaksağı,shapeh_score,top_5_mean,53.78536396699012
Poorvi,Kürdîlihicazkâr Şarkı,Yürüksemâî,shapeh_score,mean,23.21750530291051
Poorvi,Kürdîlihicazkâr Şarkı,Yürüksemâî,shapeh_score,median,22.953057667460143
Poorvi,Kürdîlihicazkâr Şarkı,Yürüksemâî,shapeh_score,max,54.36344489033049
Poorvi,Kürdîlihicazkâr Şarkı,Yürüksemâî,shapeh_score,top_5_mean,46.24903536175889
Poorvi,Kürdîlihicazkâr Şarkı,Yürüksemâî(6/4),shapeh_score,mean,21.897217129433752
Poorvi,Kürdîlihicazkâr Şarkı,Yürüksemâî(6/4),shapeh_score,median,21.080201802633436
Poorvi,Kürdîlihicazkâr Şarkı,Yürüksemâî(6/4),shapeh_score,max,47.337676805233215
Poorvi,Kürdîlihicazkâr Şarkı,Yürüksemâî(6/4),shapeh_score,top_5_mean,36.214861967625524
Poorvi,Kürdîlihicazkâr Şarkı,Yürüksemâî II,shapeh_score,mean,21.804189385794448
Poorvi,Kürdîlihicazkâr Şarkı,Yürüksemâî II,shapeh_score,median,21.649989387056195
Poorvi,Kürdîlihicazkâr Şarkı,Yürüksemâî II,shapeh_score,max,48.43790786825128
Poorvi,Kürdîlihicazkâr Şarkı,Yürüksemâî II,shapeh_score,top_5_mean,36.71946086245481
Poorvi,Kürdîlihicazkâr Sazsemâîsi,Aksaksemâî,shapeh_score,mean,23.566889747082254
Poorvi,Kürdîlihicazkâr Sazsemâîsi,Aksaksemâî,shapeh_score,median,23.13751597283656
Poorvi,Kürdîlihicazkâr Sazsemâîsi,Aksaksemâî,shapeh_score,max,49.856776542687484
Poorvi,Kürdîlihicazkâr Sazsemâîsi,Aksaksemâî,shapeh_score,top_5_mean,45.94946030687786
Poorvi,Kürdîlihicazkâr Seyir,Devr-i Hindî (7/8),shapeh_score,mean,21.3192474639338
Poorvi,Kürdîlihicazkâr Seyir,Devr-i Hindî (7/8),shapeh_score,median,21.997926558428887
Poorvi,Kürdîlihicazkâr Seyir,Devr-i Hindî (7/8),shapeh_score,max,27.36638588663667
Poorvi,Kürdîlihicazkâr Seyir,Devr-i Hindî (7/8),shapeh_score,top_5_mean,26.990946375430397
Poorvi,Kürdîlihicazkâr Seyir,Senginsemâî,shapeh_score,mean,14.888158335760167
Poorvi,Kürdîlihicazkâr Seyir,Senginsemâî,shapeh_score,median,15.212204030639358
Poorvi,Kürdîlihicazkâr Seyir,Senginsemâî,shapeh_score,max,19.944918109385966
Poorvi,Kürdîlihicazkâr Seyir,Senginsemâî,shapeh_score,top_5_mean,18.71192310815373
Poorvi,Kürdîlihicazkâr Seyir,Sofyan,shapeh_score,mean,20.830077042035192
Poorvi,Kürdîlihicazkâr Seyir,Sofyan,shapeh_score,median,20.258787731152058
Poorvi,Kürdîlihicazkâr Seyir,Sofyan,shapeh_score,max,36.91717416481829
Poorvi,Kürdîlihicazkâr Seyir,Sofyan,shapeh_score,top_5_mean,35.00168752929243
Poorvi,Lâlegül Sazsemâîsi,Tek Vuruş,shapeh_score,mean,24.281234076768516
Poorvi,Lâlegül Sazsemâîsi,Tek Vuruş,shapeh_score,median,24.080736723492212
Poorvi,Lâlegül Sazsemâîsi,Tek Vuruş,shapeh_score,max,45.29618304407715
Poorvi,Lâlegül Sazsemâîsi,Tek Vuruş,shapeh_score,top_5_mean,37.30469804394184
Poorvi,Mâhur Ağırsemâî,Aksaksemâî,shapeh_score,mean,24.26574935421814
